city_departure,city_arrival,flight_no,scheduled_departure,scheduled_arrival,model,avg_amount
Москва,Санкт-Петербург,PG0605,2016-09-13 14:40:00+00:00,2016-09-13 15:35:00+00:00,Sukhoi SuperJet-100,7854.1666666666666667
Москва,Санкт-Петербург,PG0605,2016-09-14 14:40:00+00:00,2016-09-14 15:35:00+00:00,Sukhoi SuperJet-100,7816.3265306122448980
Москва,Санкт-Петербург,PG0605,2016-09-15 14:40:00+00:00,2016-09-15 15:35:00+00:00,Sukhoi SuperJet-100,8493.4426229508196721
Москва,Санкт-Петербург,PG0605,2016-09-16 14:40:00+00:00,2016-09-16 15:35:00+00:00,Sukhoi SuperJet-100,8183.9285714285714286
Москва,Санкт-Петербург,PG0605,2016-09-17 14:40:00+00:00,2016-09-17 15:35:00+00:00,Sukhoi SuperJet-100,8222.2222222222222222
Москва,Санкт-Петербург,PG0605,2016-09-18 14:40:00+00:00,2016-09-18 15:35:00+00:00,Sukhoi SuperJet-100,8777.2727272727272727
Москва,Санкт-Петербург,PG0605,2016-09-19 14:40:00+00:00,2016-09-19 15:35:00+00:00,Sukhoi SuperJet-100,8360.8108108108108108
Москва,Санкт-Петербург,PG0605,2016-09-20 14:40:00+00:00,2016-09-20 15:35:00+00:00,Sukhoi SuperJet-100,8215.8536585365853659
Москва,Санкт-Петербург,PG0605,2016-09-21 14:40:00+00:00,2016-09-21 15:35:00+00:00,Sukhoi SuperJet-100,8305.7971014492753623
Москва,Санкт-Петербург,PG0605,2016-09-22 14:40:00+00:00,2016-09-22 15:35:00+00:00,Sukhoi SuperJet-100,8420.3125000000000000
Москва,Санкт-Петербург,PG0605,2016-09-23 14:40:00+00:00,2016-09-23 15:35:00+00:00,Sukhoi SuperJet-100,8293.5897435897435897
Москва,Санкт-Петербург,PG0605,2016-09-24 14:40:00+00:00,2016-09-24 15:35:00+00:00,Sukhoi SuperJet-100,8460.6382978723404255
Москва,Санкт-Петербург,PG0605,2016-09-25 14:40:00+00:00,2016-09-25 15:35:00+00:00,Sukhoi SuperJet-100,8460.6382978723404255
Москва,Санкт-Петербург,PG0605,2016-09-26 14:40:00+00:00,2016-09-26 15:35:00+00:00,Sukhoi SuperJet-100,8170.5882352941176471
Москва,Санкт-Петербург,PG0605,2016-09-27 14:40:00+00:00,2016-09-27 15:35:00+00:00,Sukhoi SuperJet-100,8567.9012345679012346
Москва,Санкт-Петербург,PG0605,2016-09-28 14:40:00+00:00,2016-09-28 15:35:00+00:00,Sukhoi SuperJet-100,8580.6818181818181818
Москва,Санкт-Петербург,PG0605,2016-09-29 14:40:00+00:00,2016-09-29 15:35:00+00:00,Sukhoi SuperJet-100,8407.8651685393258427
Москва,Санкт-Петербург,PG0605,2016-09-30 14:40:00+00:00,2016-09-30 15:35:00+00:00,Sukhoi SuperJet-100,8370.3296703296703297
Москва,Санкт-Петербург,PG0605,2016-10-01 14:40:00+00:00,2016-10-01 15:35:00+00:00,Sukhoi SuperJet-100,8409.8765432098765432
Москва,Санкт-Петербург,PG0605,2016-10-02 14:40:00+00:00,2016-10-02 15:35:00+00:00,Sukhoi SuperJet-100,8538.8888888888888889
Москва,Санкт-Петербург,PG0605,2016-10-03 14:40:00+00:00,2016-10-03 15:35:00+00:00,Sukhoi SuperJet-100,8283.9080459770114943
Москва,Санкт-Петербург,PG0605,2016-10-04 14:40:00+00:00,2016-10-04 15:35:00+00:00,Sukhoi SuperJet-100,8388.8888888888888889
Москва,Санкт-Петербург,PG0605,2016-10-05 14:40:00+00:00,2016-10-05 15:35:00+00:00,Sukhoi SuperJet-100,8348.8095238095238095
Москва,Санкт-Петербург,PG0605,2016-10-06 14:40:00+00:00,2016-10-06 15:35:00+00:00,Sukhoi SuperJet-100,8283.3333333333333333
Москва,Санкт-Петербург,PG0605,2016-10-07 14:40:00+00:00,2016-10-07 15:35:00+00:00,Sukhoi SuperJet-100,8531.1111111111111111
Москва,Санкт-Петербург,PG0605,2016-10-08 14:40:00+00:00,2016-10-08 15:35:00+00:00,Sukhoi SuperJet-100,8510.9890109890109890
Москва,Санкт-Петербург,PG0605,2016-10-09 14:40:00+00:00,2016-10-09 15:35:00+00:00,Sukhoi SuperJet-100,7980.2631578947368421
Москва,Санкт-Петербург,PG0605,2016-10-10 14:40:00+00:00,2016-10-10 15:35:00+00:00,Sukhoi SuperJet-100,8624.4186046511627907
Москва,Санкт-Петербург,PG0605,2016-10-11 14:40:00+00:00,2016-10-11 15:35:00+00:00,Sukhoi SuperJet-100,8572.7272727272727273
Москва,Санкт-Петербург,PG0605,2016-10-12 14:40:00+00:00,2016-10-12 15:35:00+00:00,Sukhoi SuperJet-100,8423.9583333333333333
Москва,Санкт-Петербург,PG0605,2016-10-13 14:40:00+00:00,2016-10-13 15:35:00+00:00,Sukhoi SuperJet-100,8498.9130434782608696
Москва,Санкт-Петербург,PG0605,2016-10-14 14:40:00+00:00,2016-10-14 15:35:00+00:00,Sukhoi SuperJet-100,8248.3146067415730337
Москва,Санкт-Петербург,PG0605,2016-10-15 14:40:00+00:00,2016-10-15 15:35:00+00:00,Sukhoi SuperJet-100,8501.1904761904761905
Москва,Санкт-Петербург,PG0605,2016-10-16 14:40:00+00:00,2016-10-16 15:35:00+00:00,Sukhoi SuperJet-100,8427.2727272727272727
Москва,Санкт-Петербург,PG0605,2016-10-17 14:40:00+00:00,2016-10-17 15:35:00+00:00,Sukhoi SuperJet-100,8273.8636363636363636
Москва,Санкт-Петербург,PG0605,2016-10-18 14:40:00+00:00,2016-10-18 15:35:00+00:00,Sukhoi SuperJet-100,8388.8888888888888889
Москва,Санкт-Петербург,PG0605,2016-10-19 14:40:00+00:00,2016-10-19 15:35:00+00:00,Sukhoi SuperJet-100,8243.2098765432098765
Москва,Санкт-Петербург,PG0605,2016-10-20 14:40:00+00:00,2016-10-20 15:35:00+00:00,Sukhoi SuperJet-100,8043.3734939759036145
Москва,Санкт-Петербург,PG0605,2016-10-21 14:40:00+00:00,2016-10-21 15:35:00+00:00,Sukhoi SuperJet-100,8334.4086021505376344
Москва,Санкт-Петербург,PG0605,2016-10-22 14:40:00+00:00,2016-10-22 15:35:00+00:00,Sukhoi SuperJet-100,8498.9130434782608696
Москва,Санкт-Петербург,PG0605,2016-10-23 14:40:00+00:00,2016-10-23 15:35:00+00:00,Sukhoi SuperJet-100,8498.9130434782608696
Москва,Санкт-Петербург,PG0605,2016-10-24 14:40:00+00:00,2016-10-24 15:35:00+00:00,Sukhoi SuperJet-100,8406.1855670103092784
Москва,Санкт-Петербург,PG0605,2016-10-25 14:40:00+00:00,2016-10-25 15:35:00+00:00,Sukhoi SuperJet-100,8406.1855670103092784
Москва,Санкт-Петербург,PG0605,2016-10-26 14:40:00+00:00,2016-10-26 15:35:00+00:00,Sukhoi SuperJet-100,8406.1855670103092784
Москва,Санкт-Петербург,PG0605,2016-10-27 14:40:00+00:00,2016-10-27 15:35:00+00:00,Sukhoi SuperJet-100,8302.5641025641025641
Москва,Санкт-Петербург,PG0605,2016-10-28 14:40:00+00:00,2016-10-28 15:35:00+00:00,Sukhoi SuperJet-100,8480.0000000000000000
Москва,Санкт-Петербург,PG0605,2016-10-29 14:40:00+00:00,2016-10-29 15:35:00+00:00,Sukhoi SuperJet-100,8642.1875000000000000
Москва,Санкт-Петербург,PG0605,2016-10-30 14:40:00+00:00,2016-10-30 15:35:00+00:00,Sukhoi SuperJet-100,8225.9259259259259259
Москва,Санкт-Петербург,PG0605,2016-10-31 14:40:00+00:00,2016-10-31 15:35:00+00:00,Sukhoi SuperJet-100,7965.4545454545454545
Москва,Санкт-Петербург,PG0605,2016-11-01 14:40:00+00:00,2016-11-01 15:35:00+00:00,Sukhoi SuperJet-100,8234.0909090909090909
Москва,Санкт-Петербург,PG0605,2016-11-02 14:40:00+00:00,2016-11-02 15:35:00+00:00,Sukhoi SuperJet-100,8387.5000000000000000
Москва,Санкт-Петербург,PG0605,2016-11-03 14:40:00+00:00,2016-11-03 15:35:00+00:00,Sukhoi SuperJet-100,7679.3103448275862069
Москва,Санкт-Петербург,PG0605,2016-11-04 14:40:00+00:00,2016-11-04 15:35:00+00:00,Sukhoi SuperJet-100,9700.0000000000000000
Москва,Санкт-Петербург,PG0605,2016-11-05 14:40:00+00:00,2016-11-05 15:35:00+00:00,Sukhoi SuperJet-100,7488.8888888888888889
Москва,Санкт-Петербург,PG0605,2016-11-06 14:40:00+00:00,2016-11-06 15:35:00+00:00,Sukhoi SuperJet-100,9008.3333333333333333
Москва,Санкт-Петербург,PG0605,2016-11-07 14:40:00+00:00,2016-11-07 15:35:00+00:00,Sukhoi SuperJet-100,8387.5000000000000000
Москва,Санкт-Петербург,PG0605,2016-11-08 14:40:00+00:00,2016-11-08 15:35:00+00:00,Sukhoi SuperJet-100,8387.5000000000000000
Москва,Санкт-Петербург,PG0605,2016-11-09 14:40:00+00:00,2016-11-09 15:35:00+00:00,Sukhoi SuperJet-100,6700.0000000000000000
Москва,Санкт-Петербург,PG0605,2016-11-10 14:40:00+00:00,2016-11-10 15:35:00+00:00,Sukhoi SuperJet-100,6700.0000000000000000
Москва,Санкт-Петербург,PG0606,2016-09-13 11:55:00+00:00,2016-09-13 12:50:00+00:00,Sukhoi SuperJet-100,7883.3333333333333333
Москва,Санкт-Петербург,PG0606,2016-09-14 11:55:00+00:00,2016-09-14 12:50:00+00:00,Sukhoi SuperJet-100,8400.0000000000000000
Москва,Санкт-Петербург,PG0606,2016-09-15 11:55:00+00:00,2016-09-15 12:50:00+00:00,Sukhoi SuperJet-100,7486.4864864864864865
Москва,Санкт-Петербург,PG0606,2016-09-16 11:55:00+00:00,2016-09-16 12:50:00+00:00,Sukhoi SuperJet-100,8238.8888888888888889
Москва,Санкт-Петербург,PG0606,2016-09-17 11:55:00+00:00,2016-09-17 12:50:00+00:00,Sukhoi SuperJet-100,8766.6666666666666667
Москва,Санкт-Петербург,PG0606,2016-09-18 11:55:00+00:00,2016-09-18 12:50:00+00:00,Sukhoi SuperJet-100,7897.1428571428571429
Москва,Санкт-Петербург,PG0606,2016-09-19 11:55:00+00:00,2016-09-19 12:50:00+00:00,Sukhoi SuperJet-100,8705.8823529411764706
Москва,Санкт-Петербург,PG0606,2016-09-20 11:55:00+00:00,2016-09-20 12:50:00+00:00,Sukhoi SuperJet-100,8329.4117647058823529
Москва,Санкт-Петербург,PG0606,2016-09-21 11:55:00+00:00,2016-09-21 12:50:00+00:00,Sukhoi SuperJet-100,8337.2881355932203390
Москва,Санкт-Петербург,PG0606,2016-09-22 11:55:00+00:00,2016-09-22 12:50:00+00:00,Sukhoi SuperJet-100,8412.5000000000000000
Москва,Санкт-Петербург,PG0606,2016-09-23 11:55:00+00:00,2016-09-23 12:50:00+00:00,Sukhoi SuperJet-100,8697.1014492753623188
Москва,Санкт-Петербург,PG0606,2016-09-24 11:55:00+00:00,2016-09-24 12:50:00+00:00,Sukhoi SuperJet-100,8537.3333333333333333
Москва,Санкт-Петербург,PG0606,2016-09-25 11:55:00+00:00,2016-09-25 12:50:00+00:00,Sukhoi SuperJet-100,8587.6712328767123288
Москва,Санкт-Петербург,PG0606,2016-09-26 11:55:00+00:00,2016-09-26 12:50:00+00:00,Sukhoi SuperJet-100,8518.6813186813186813
Москва,Санкт-Петербург,PG0606,2016-09-27 11:55:00+00:00,2016-09-27 12:50:00+00:00,Sukhoi SuperJet-100,8238.8888888888888889
Москва,Санкт-Петербург,PG0606,2016-09-28 11:55:00+00:00,2016-09-28 12:50:00+00:00,Sukhoi SuperJet-100,8518.6813186813186813
Москва,Санкт-Петербург,PG0606,2016-09-29 11:55:00+00:00,2016-09-29 12:50:00+00:00,Sukhoi SuperJet-100,8518.6813186813186813
Москва,Санкт-Петербург,PG0606,2016-09-30 11:55:00+00:00,2016-09-30 12:50:00+00:00,Sukhoi SuperJet-100,8238.8888888888888889
Москва,Санкт-Петербург,PG0606,2016-10-01 11:55:00+00:00,2016-10-01 12:50:00+00:00,Sukhoi SuperJet-100,8580.6818181818181818
Москва,Санкт-Петербург,PG0606,2016-10-02 11:55:00+00:00,2016-10-02 12:50:00+00:00,Sukhoi SuperJet-100,8238.8888888888888889
Москва,Санкт-Петербург,PG0606,2016-10-03 11:55:00+00:00,2016-10-03 12:50:00+00:00,Sukhoi SuperJet-100,8360.2409638554216867
Москва,Санкт-Петербург,PG0606,2016-10-04 11:55:00+00:00,2016-10-04 12:50:00+00:00,Sukhoi SuperJet-100,8362.6373626373626374
Москва,Санкт-Петербург,PG0606,2016-10-05 11:55:00+00:00,2016-10-05 12:50:00+00:00,Sukhoi SuperJet-100,8572.7272727272727273
Москва,Санкт-Петербург,PG0606,2016-10-06 11:55:00+00:00,2016-10-06 12:50:00+00:00,Sukhoi SuperJet-100,7963.6363636363636364
Москва,Санкт-Петербург,PG0606,2016-10-07 11:55:00+00:00,2016-10-07 12:50:00+00:00,Sukhoi SuperJet-100,8283.9080459770114943
Москва,Санкт-Петербург,PG0606,2016-10-08 11:55:00+00:00,2016-10-08 12:50:00+00:00,Sukhoi SuperJet-100,8602.2988505747126437
Москва,Санкт-Петербург,PG0606,2016-10-09 11:55:00+00:00,2016-10-09 12:50:00+00:00,Sukhoi SuperJet-100,8362.6373626373626374
Москва,Санкт-Петербург,PG0606,2016-10-10 11:55:00+00:00,2016-10-10 12:50:00+00:00,Sukhoi SuperJet-100,8388.8888888888888889
Москва,Санкт-Петербург,PG0606,2016-10-11 11:55:00+00:00,2016-10-11 12:50:00+00:00,Sukhoi SuperJet-100,8317.0212765957446809
Москва,Санкт-Петербург,PG0606,2016-10-12 11:55:00+00:00,2016-10-12 12:50:00+00:00,Sukhoi SuperJet-100,8509.5238095238095238
Москва,Санкт-Петербург,PG0606,2016-10-13 11:55:00+00:00,2016-10-13 12:50:00+00:00,Sukhoi SuperJet-100,8538.8888888888888889
Москва,Санкт-Петербург,PG0606,2016-10-14 11:55:00+00:00,2016-10-14 12:50:00+00:00,Sukhoi SuperJet-100,8594.2528735632183908
Москва,Санкт-Петербург,PG0606,2016-10-15 11:55:00+00:00,2016-10-15 12:50:00+00:00,Sukhoi SuperJet-100,8283.3333333333333333
Москва,Санкт-Петербург,PG0606,2016-10-16 11:55:00+00:00,2016-10-16 12:50:00+00:00,Sukhoi SuperJet-100,8407.8651685393258427
Москва,Санкт-Петербург,PG0606,2016-10-17 11:55:00+00:00,2016-10-17 12:50:00+00:00,Sukhoi SuperJet-100,8179.7619047619047619
Москва,Санкт-Петербург,PG0606,2016-10-18 11:55:00+00:00,2016-10-18 12:50:00+00:00,Sukhoi SuperJet-100,8510.9890109890109890
Москва,Санкт-Петербург,PG0606,2016-10-19 11:55:00+00:00,2016-10-19 12:50:00+00:00,Sukhoi SuperJet-100,8700.0000000000000000
Москва,Санкт-Петербург,PG0606,2016-10-20 11:55:00+00:00,2016-10-20 12:50:00+00:00,Sukhoi SuperJet-100,8431.0344827586206897
Москва,Санкт-Петербург,PG0606,2016-10-21 11:55:00+00:00,2016-10-21 12:50:00+00:00,Sukhoi SuperJet-100,8317.0212765957446809
Москва,Санкт-Петербург,PG0606,2016-10-22 11:55:00+00:00,2016-10-22 12:50:00+00:00,Sukhoi SuperJet-100,8467.4418604651162791
Москва,Санкт-Петербург,PG0606,2016-10-23 11:55:00+00:00,2016-10-23 12:50:00+00:00,Sukhoi SuperJet-100,8189.2473118279569892
Москва,Санкт-Петербург,PG0606,2016-10-24 11:55:00+00:00,2016-10-24 12:50:00+00:00,Sukhoi SuperJet-100,8447.1264367816091954
Москва,Санкт-Петербург,PG0606,2016-10-25 11:55:00+00:00,2016-10-25 12:50:00+00:00,Sukhoi SuperJet-100,8419.3181818181818182
Москва,Санкт-Петербург,PG0606,2016-10-26 11:55:00+00:00,2016-10-26 12:50:00+00:00,Sukhoi SuperJet-100,8400.0000000000000000
Москва,Санкт-Петербург,PG0606,2016-10-27 11:55:00+00:00,2016-10-27 12:50:00+00:00,Sukhoi SuperJet-100,8407.8651685393258427
Москва,Санкт-Петербург,PG0606,2016-10-28 11:55:00+00:00,2016-10-28 12:50:00+00:00,Sukhoi SuperJet-100,8260.5633802816901408
Москва,Санкт-Петербург,PG0606,2016-10-29 11:55:00+00:00,2016-10-29 12:50:00+00:00,Sukhoi SuperJet-100,8272.8571428571428571
Москва,Санкт-Петербург,PG0606,2016-10-30 11:55:00+00:00,2016-10-30 12:50:00+00:00,Sukhoi SuperJet-100,8501.4492753623188406
Москва,Санкт-Петербург,PG0606,2016-10-31 11:55:00+00:00,2016-10-31 12:50:00+00:00,Sukhoi SuperJet-100,8443.6363636363636364
Москва,Санкт-Петербург,PG0606,2016-11-01 11:55:00+00:00,2016-11-01 12:50:00+00:00,Sukhoi SuperJet-100,8631.2500000000000000
Москва,Санкт-Петербург,PG0606,2016-11-02 11:55:00+00:00,2016-11-02 12:50:00+00:00,Sukhoi SuperJet-100,8882.6086956521739130
Москва,Санкт-Петербург,PG0606,2016-11-03 11:55:00+00:00,2016-11-03 12:50:00+00:00,Sukhoi SuperJet-100,7969.6969696969696970
Москва,Санкт-Петербург,PG0606,2016-11-04 11:55:00+00:00,2016-11-04 12:50:00+00:00,Sukhoi SuperJet-100,8334.8837209302325581
Москва,Санкт-Петербург,PG0606,2016-11-05 11:55:00+00:00,2016-11-05 12:50:00+00:00,Sukhoi SuperJet-100,8085.0000000000000000
Москва,Санкт-Петербург,PG0606,2016-11-06 11:55:00+00:00,2016-11-06 12:50:00+00:00,Sukhoi SuperJet-100,9075.8620689655172414
Москва,Санкт-Петербург,PG0606,2016-11-07 11:55:00+00:00,2016-11-07 12:50:00+00:00,Sukhoi SuperJet-100,7751.8518518518518519
Москва,Санкт-Петербург,PG0606,2016-11-08 11:55:00+00:00,2016-11-08 12:50:00+00:00,Sukhoi SuperJet-100,7948.4848484848484848
Москва,Санкт-Петербург,PG0606,2016-11-09 11:55:00+00:00,2016-11-09 12:50:00+00:00,Sukhoi SuperJet-100,7410.5263157894736842
Москва,Санкт-Петербург,PG0606,2016-11-10 11:55:00+00:00,2016-11-10 12:50:00+00:00,Sukhoi SuperJet-100,7535.2941176470588235
Москва,Санкт-Петербург,PG0606,2016-11-11 11:55:00+00:00,2016-11-11 12:50:00+00:00,Sukhoi SuperJet-100,10381.8181818181818182
Москва,Санкт-Петербург,PG0607,2016-09-13 12:15:00+00:00,2016-09-13 14:00:00+00:00,Bombardier CRJ-200,12560.000000000000
Москва,Санкт-Петербург,PG0607,2016-09-14 12:15:00+00:00,2016-09-14 14:00:00+00:00,Bombardier CRJ-200,12485.714285714286
Москва,Санкт-Петербург,PG0607,2016-09-15 12:15:00+00:00,2016-09-15 14:00:00+00:00,Bombardier CRJ-200,12571.428571428571
Москва,Санкт-Петербург,PG0607,2016-09-16 12:15:00+00:00,2016-09-16 14:00:00+00:00,Bombardier CRJ-200,12480.000000000000
Москва,Санкт-Петербург,PG0607,2016-09-17 12:15:00+00:00,2016-09-17 14:00:00+00:00,Bombardier CRJ-200,12485.714285714286
Москва,Санкт-Петербург,PG0607,2016-09-18 12:15:00+00:00,2016-09-18 14:00:00+00:00,Bombardier CRJ-200,12466.666666666667
Москва,Санкт-Петербург,PG0607,2016-09-19 12:15:00+00:00,2016-09-19 14:00:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0607,2016-09-20 12:15:00+00:00,2016-09-20 14:00:00+00:00,Bombardier CRJ-200,12457.142857142857
Москва,Санкт-Петербург,PG0607,2016-09-21 12:15:00+00:00,2016-09-21 14:00:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0607,2016-09-22 12:15:00+00:00,2016-09-22 14:00:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0607,2016-09-23 12:15:00+00:00,2016-09-23 14:00:00+00:00,Bombardier CRJ-200,12544.000000000000
Москва,Санкт-Петербург,PG0607,2016-09-24 12:15:00+00:00,2016-09-24 14:00:00+00:00,Bombardier CRJ-200,12520.000000000000
Москва,Санкт-Петербург,PG0607,2016-09-25 12:15:00+00:00,2016-09-25 14:00:00+00:00,Bombardier CRJ-200,12509.090909090909
Москва,Санкт-Петербург,PG0607,2016-09-26 12:15:00+00:00,2016-09-26 14:00:00+00:00,Bombardier CRJ-200,12452.173913043478
Москва,Санкт-Петербург,PG0607,2016-09-27 12:15:00+00:00,2016-09-27 14:00:00+00:00,Bombardier CRJ-200,12444.444444444444
Москва,Санкт-Петербург,PG0607,2016-09-28 12:15:00+00:00,2016-09-28 14:00:00+00:00,Bombardier CRJ-200,12466.666666666667
Москва,Санкт-Петербург,PG0607,2016-09-29 12:15:00+00:00,2016-09-29 14:00:00+00:00,Bombardier CRJ-200,12463.157894736842
Москва,Санкт-Петербург,PG0607,2016-09-30 12:15:00+00:00,2016-09-30 14:00:00+00:00,Bombardier CRJ-200,12496.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-01 12:15:00+00:00,2016-10-01 14:00:00+00:00,Bombardier CRJ-200,12446.153846153846
Москва,Санкт-Петербург,PG0607,2016-10-02 12:15:00+00:00,2016-10-02 14:00:00+00:00,Bombardier CRJ-200,12504.347826086957
Москва,Санкт-Петербург,PG0607,2016-10-03 12:15:00+00:00,2016-10-03 14:00:00+00:00,Bombardier CRJ-200,12463.157894736842
Москва,Санкт-Петербург,PG0607,2016-10-04 12:15:00+00:00,2016-10-04 14:00:00+00:00,Bombardier CRJ-200,12460.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-05 12:15:00+00:00,2016-10-05 14:00:00+00:00,Bombardier CRJ-200,12520.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-06 12:15:00+00:00,2016-10-06 14:00:00+00:00,Bombardier CRJ-200,12565.517241379310
Москва,Санкт-Петербург,PG0607,2016-10-07 12:15:00+00:00,2016-10-07 14:00:00+00:00,Bombardier CRJ-200,12450.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-08 12:15:00+00:00,2016-10-08 14:00:00+00:00,Bombardier CRJ-200,12452.173913043478
Москва,Санкт-Петербург,PG0607,2016-10-09 12:15:00+00:00,2016-10-09 14:00:00+00:00,Bombardier CRJ-200,12526.315789473684
Москва,Санкт-Петербург,PG0607,2016-10-10 12:15:00+00:00,2016-10-10 14:00:00+00:00,Bombardier CRJ-200,12589.473684210526
Москва,Санкт-Петербург,PG0607,2016-10-11 12:15:00+00:00,2016-10-11 14:00:00+00:00,Bombardier CRJ-200,12460.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-12 12:15:00+00:00,2016-10-12 14:00:00+00:00,Bombardier CRJ-200,12504.347826086957
Москва,Санкт-Петербург,PG0607,2016-10-13 12:15:00+00:00,2016-10-13 14:00:00+00:00,Bombardier CRJ-200,12600.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-14 12:15:00+00:00,2016-10-14 14:00:00+00:00,Bombardier CRJ-200,12538.461538461538
Москва,Санкт-Петербург,PG0607,2016-10-15 12:15:00+00:00,2016-10-15 14:00:00+00:00,Bombardier CRJ-200,12618.181818181818
Москва,Санкт-Петербург,PG0607,2016-10-16 12:15:00+00:00,2016-10-16 14:00:00+00:00,Bombardier CRJ-200,12516.129032258065
Москва,Санкт-Петербург,PG0607,2016-10-17 12:15:00+00:00,2016-10-17 14:00:00+00:00,Bombardier CRJ-200,12454.545454545455
Москва,Санкт-Петербург,PG0607,2016-10-18 12:15:00+00:00,2016-10-18 14:00:00+00:00,Bombardier CRJ-200,12592.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-19 12:15:00+00:00,2016-10-19 14:00:00+00:00,Bombardier CRJ-200,12571.428571428571
Москва,Санкт-Петербург,PG0607,2016-10-20 12:15:00+00:00,2016-10-20 14:00:00+00:00,Bombardier CRJ-200,12563.636363636364
Москва,Санкт-Петербург,PG0607,2016-10-21 12:15:00+00:00,2016-10-21 14:00:00+00:00,Bombardier CRJ-200,12492.307692307692
Москва,Санкт-Петербург,PG0607,2016-10-22 12:15:00+00:00,2016-10-22 14:00:00+00:00,Bombardier CRJ-200,12526.315789473684
Москва,Санкт-Петербург,PG0607,2016-10-23 12:15:00+00:00,2016-10-23 14:00:00+00:00,Bombardier CRJ-200,12556.521739130435
Москва,Санкт-Петербург,PG0607,2016-10-24 12:15:00+00:00,2016-10-24 14:00:00+00:00,Bombardier CRJ-200,12448.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-25 12:15:00+00:00,2016-10-25 14:00:00+00:00,Bombardier CRJ-200,12550.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-26 12:15:00+00:00,2016-10-26 14:00:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-27 12:15:00+00:00,2016-10-27 14:00:00+00:00,Bombardier CRJ-200,12560.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-28 12:15:00+00:00,2016-10-28 14:00:00+00:00,Bombardier CRJ-200,12470.588235294118
Москва,Санкт-Петербург,PG0607,2016-10-29 12:15:00+00:00,2016-10-29 14:00:00+00:00,Bombardier CRJ-200,12742.857142857143
Москва,Санкт-Петербург,PG0607,2016-10-30 12:15:00+00:00,2016-10-30 14:00:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0607,2016-10-31 12:15:00+00:00,2016-10-31 14:00:00+00:00,Bombardier CRJ-200,12600.000000000000
Москва,Санкт-Петербург,PG0607,2016-11-01 12:15:00+00:00,2016-11-01 14:00:00+00:00,Bombardier CRJ-200,12500.000000000000
Москва,Санкт-Петербург,PG0607,2016-11-02 12:15:00+00:00,2016-11-02 14:00:00+00:00,Bombardier CRJ-200,12509.090909090909
Москва,Санкт-Петербург,PG0607,2016-11-04 12:15:00+00:00,2016-11-04 14:00:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0607,2016-11-05 12:15:00+00:00,2016-11-05 14:00:00+00:00,Bombardier CRJ-200,12640.000000000000
Москва,Санкт-Петербург,PG0607,2016-11-06 12:15:00+00:00,2016-11-06 14:00:00+00:00,Bombardier CRJ-200,12400.0000000000000000
Москва,Санкт-Петербург,PG0607,2016-11-08 12:15:00+00:00,2016-11-08 14:00:00+00:00,Bombardier CRJ-200,12400.0000000000000000
Москва,Санкт-Петербург,PG0607,2016-11-11 12:15:00+00:00,2016-11-11 14:00:00+00:00,Bombardier CRJ-200,13600.0000000000000000
Москва,Санкт-Петербург,PG0608,2016-09-13 06:55:00+00:00,2016-09-13 08:40:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0608,2016-09-14 06:55:00+00:00,2016-09-14 08:40:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0608,2016-09-15 06:55:00+00:00,2016-09-15 08:40:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0608,2016-09-16 06:55:00+00:00,2016-09-16 08:40:00+00:00,Bombardier CRJ-200,12533.333333333333
Москва,Санкт-Петербург,PG0608,2016-09-17 06:55:00+00:00,2016-09-17 08:40:00+00:00,Bombardier CRJ-200,12742.857142857143
Москва,Санкт-Петербург,PG0608,2016-09-18 06:55:00+00:00,2016-09-18 08:40:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0608,2016-09-19 06:55:00+00:00,2016-09-19 08:40:00+00:00,Bombardier CRJ-200,12509.090909090909
Москва,Санкт-Петербург,PG0608,2016-09-20 06:55:00+00:00,2016-09-20 08:40:00+00:00,Bombardier CRJ-200,12400.000000000000
Москва,Санкт-Петербург,PG0608,2016-09-21 06:55:00+00:00,2016-09-21 08:40:00+00:00,Bombardier CRJ-200,12550.000000000000
